,id,original_title,release_date,genres,vote_count,language
2997,321258,The Boy,2016-01-22,"['Horror', 'Mystery', 'Thriller']",1102,English
2998,44040,Devil,2010-01-13,"['Horror', 'Mystery', 'Thriller']",816,English
2999,10426,Friday After Next,2002-11-22,['Comedy'],100,English
3000,280092,Insidious: Chapter 3,2015-06-04,"['Drama', 'Horror', 'Thriller']",983,English
3001,13938,The Last Dragon,1985-03-22,"['Action', 'Adventure', 'Comedy']",69,English
3002,10163,The Lawnmower Man,1992-03-05,"['Horror', 'Thriller', 'Science Fiction']",197,English
3003,12182,Nick and Norah's Infinite Playlist,2008-10-03,"['Comedy', 'Music', 'Romance']",379,English
3004,1832,Dogma,1999-11-12,"['Fantasy', 'Comedy', 'Adventure']",823,English
3005,9034,The Banger Sisters,2002-09-20,"['Comedy', 'Drama']",62,English
3006,15301,Twilight Zone: The Movie,1983-06-24,"['Drama', 'Fantasy', 'Horror', 'Science Fiction', 'Thriller']",161,English
3007,10135,Road House,1989-05-19,"['Action', 'Thriller']",252,English
3008,26352,A Low Down Dirty Shame,1994-11-23,"['Action', 'Comedy', 'Crime']",31,English
3009,20616,Swimfan,2002-09-06,"['Drama', 'Thriller']",70,English
3010,9794,Employee of the Month,2006-10-06,"['Comedy', 'Romance']",153,English
3011,15037,Can't Hardly Wait,1998-06-12,"['Comedy', 'Drama', 'Romance']",122,English
3012,227,The Outsiders,1983-03-25,"['Crime', 'Drama']",291,English
3013,294272,Pete's Dragon,2016-08-10,"['Adventure', 'Family', 'Fantasy']",679,English
3014,11336,The Dead Zone,1983-10-21,"['Horror', 'Science Fiction', 'Thriller']",311,English
3015,283445,Sinister 2,2015-08-19,['Horror'],581,English
3016,88036,Sparkle,2012-08-17,"['Drama', 'Music']",36,English
3017,10984,Valentine,2001-02-01,"['Horror', 'Thriller']",114,English
3018,22824,The Fourth Kind,2009-11-06,"['Mystery', 'Science Fiction', 'Thriller']",441,English
3019,9526,A Prairie Home Companion,2006-06-09,"['Drama', 'Comedy', 'Music']",81,English
3020,39349,Sugar Hill,1994-02-25,"['Drama', 'Action', 'Thriller']",13,English
3021,15983,Invasion U.S.A.,1985-09-27,"['Action', 'Thriller']",49,English
3022,14544,Roll Bounce,2005-09-23,"['Comedy', 'Drama', 'Family']",27,English
3023,11545,Rushmore,1998-09-17,"['Comedy', 'Drama']",676,English
3024,42684,Skyline,2010-11-11,['Science Fiction'],507,English
3025,268238,The Second Best Exotic Marigold Hotel,2015-02-26,"['Drama', 'Comedy']",272,English
3026,8359,Kit Kittredge: An American Girl,2008-07-02,"['Comedy', 'Drama', 'Family']",34,English
3027,15648,The Perfect Man,2005-06-17,"['Comedy', 'Drama', 'Family', 'Romance']",203,English
3028,41823,Mo' Better Blues,1990-08-03,"['Drama', 'Romance']",47,English
3029,11891,Kung Pow: Enter the Fist,2002-01-25,"['Action', 'Comedy']",159,English
3030,9362,Tremors,1990-01-19,"['Action', 'Horror']",864,English
3031,9902,Wrong Turn,2003-05-30,"['Horror', 'Thriller']",635,English
3032,14729,The Long Riders,1980-05-12,"['Western', 'History']",50,English
3033,9455,The Corruptor,1999-03-12,"['Action', 'Crime', 'Mystery', 'Thriller']",57,English
3034,103731,Mud,2013-05-01,['Drama'],1068,English
3035,10090,Reno 911!: Miami,2007-02-23,"['Action', 'Adventure', 'Comedy', 'Crime']",72,English
3036,164558,One Direction: This Is Us,2013-08-28,"['Documentary', 'Music']",201,English
3037,19905,"The Goods: Live Hard, Sell Hard",2009-08-14,['Comedy'],58,English
3038,17710,Hey Arnold! The Movie,2002-06-28,"['Animation', 'Family']",62,English
3039,75900,My Week with Marilyn,2011-10-17,['Drama'],406,English
3040,9515,The Matador,2005-05-12,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']",136,English
3041,27322,Love Jones,1997-03-14,"['Comedy', 'Drama', 'Romance']",12,English
3042,328425,The Gift,2015-07-30,"['Thriller', 'Mystery']",1049,English
3043,14120,End of the Spear,2005-12-02,"['Adventure', 'Drama']",15,English
3044,10050,Get Over It,2001-03-08,"['Comedy', 'Romance']",75,English
3045,1542,Office Space,1999-02-19,"['Comedy', 'Crime']",1050,English
3046,10490,Drop Dead Gorgeous,1999-07-23,['Comedy'],86,English
3047,87093,Big Eyes,2014-12-24,['Drama'],1196,English
3048,10029,Very Bad Things,1998-09-11,"['Comedy', 'Crime', 'Thriller']",179,English
3049,9893,Sleepover,2004-07-09,"['Comedy', 'Family']",101,English
3050,11507,Body Double,1984-10-25,"['Crime', 'Mystery', 'Horror', 'Thriller']",137,English
3051,37931,MacGruber,2010-05-21,"['Action', 'Adventure', 'Comedy']",179,English
3052,3472,Dirty Pretty Things,2002-09-05,"['Crime', 'Drama', 'Thriller']",131,English
3053,87818,Movie 43,2013-01-01,['Comedy'],797,English
3054,13160,Over Her Dead Body,2008-02-01,['Comedy'],145,English
3055,88005,Seeking a Friend for the End of the World,2012-06-22,"['Comedy', 'Drama', 'Romance', 'Science Fiction']",700,English
3056,52067,Cedar Rapids,2011-02-11,['Comedy'],135,English
3057,73,American History X,1998-10-30,['Drama'],3016,English
3058,134597,The Collection,2012-09-21,"['Horror', 'Thriller']",289,English
3059,24034,Teacher's Pet,2004-01-16,"['Animation', 'Drama', 'Family', 'Music']",2,English
3060,14283,The Red Violin,1998-09-10,"['Drama', 'Thriller', 'Mystery', 'Music', 'Romance']",99,English
3061,404,The Straight Story,1999-10-15,['Drama'],306,English
3062,13201,Deuces Wild,2002-05-03,"['Action', 'Crime', 'Drama', 'Romance']",34,English
3063,209403,Bad Words,2013-09-06,['Comedy'],334,English
3064,7942,Run Fatboy Run,2007-09-06,"['Comedy', 'Romance']",238,English
3065,73247,Heartbeeps,1981-12-18,"['Comedy', 'Romance', 'Family']",6,English
3066,253331,Black or White,2014-09-06,['Drama'],115,English
3067,34043,On the Line,2001-10-26,"['Comedy', 'Family', 'Romance']",10,English
3068,9952,Rescue Dawn,2006-09-09,"['Adventure', 'Drama', 'War']",336,English
3069,256924,Danny Collins,2015-03-19,"['Comedy', 'Drama', 'Music']",183,English
3070,82532,"Jeff, Who Lives at Home",2011-09-13,"['Drama', 'Comedy']",217,English
3071,41110,Io sono l'amore,2009-09-05,"['Drama', 'Romance']",73,Italian
3072,134371,Atlas Shrugged Part II,2012-10-12,"['Drama', 'Science Fiction', 'Mystery']",41,English
3073,2088,Romeo Is Bleeding,1993-09-13,"['Action', 'Crime', 'Drama', 'Thriller']",36,English
3074,10388,The Limey,1999-05-15,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",105,English
3075,1640,Crash,2004-01-13,['Drama'],1149,English
3076,25520,The House of Mirth,2000-09-23,"['Drama', 'Romance']",25,English
3077,27342,Malone,1987-05-01,"['Action', 'Thriller']",15,English
3078,13689,Peaceful Warrior,2006-03-30,"['Drama', 'Romance']",90,English
3079,67911,Bucky Larson: Born to Be a Star,2011-09-09,['Comedy'],51,English
3080,24664,Bamboozled,2000-10-06,"['Comedy', 'Drama']",24,English
3081,329440,The Forest,2016-01-07,"['Horror', 'Thriller']",448,English
3082,47890,Sphinx,1981-02-11,"['Adventure', 'Mystery', 'Thriller']",2,English
3083,252512,While We're Young,2015-04-03,"['Comedy', 'Drama', 'Mystery']",383,English
3084,55720,A Better Life,2011-06-24,['Drama'],54,English
3085,9613,Spider,2002-12-13,"['Drama', 'Mystery', 'Thriller']",168,English
3086,29076,Gun Shy,2000-02-04,"['Action', 'Comedy', 'Romance', 'Thriller']",24,English
3087,29339,Nicholas Nickleby,2002-12-27,"['Adventure', 'Drama', 'Action', 'Family']",49,English
3088,68812,The Iceman,2012-09-01,"['Thriller', 'Crime', 'Drama']",365,English
3089,32740,कृष,2006-06-23,"['Action', 'Science Fiction']",46,Hindi
3090,14195,Cecil B. Demented,2000-05-17,"['Thriller', 'Comedy', 'Crime']",51,English
3091,73567,Killer Joe,2011-09-10,"['Crime', 'Drama', 'Thriller']",425,English
3092,41479,The Joneses,2009-09-13,"['Comedy', 'Drama']",210,English
3093,15394,Owning Mahowny,2003-05-02,"['Crime', 'Drama', 'Thriller']",37,English
3094,10071,The Brothers Solomon,2007-09-07,['Comedy'],46,English
3095,1989,My Blueberry Nights,2007-05-16,"['Drama', 'Romance']",190,English
3096,91076,Illuminata,1998-05-21,['Drama'],7,English
3097,12779,Swept Away,2002-10-11,"['Comedy', 'Romance']",50,English
3098,13191,"War, Inc.",2008-04-28,"['Action', 'Adventure', 'Comedy', 'Thriller']",86,English
3099,11770,少林足球,2001-07-12,"['Action', 'Comedy']",491,Chinese
3100,12703,The Brown Bunny,2004-08-27,['Drama'],62,English
3101,64559,Rien ne va plus,1997-10-15,"['Comedy', 'Crime', 'Thriller']",5,French
3102,222649,Rosewater,2014-11-07,['Drama'],98,English
3103,115872,La femme de chambre du Titanic,1997-10-10,['Drama'],3,English
3104,101173,Coriolanus,2011-02-14,"['Drama', 'Thriller']",131,English
3105,25350,Imaginary Heroes,2004-09-14,"['Comedy', 'Drama']",29,English
3106,10034,High Heels and Low Lifes,2001-07-16,"['Action', 'Crime', 'Comedy']",12,English
3107,20178,World's Greatest Dad,2009-08-20,"['Comedy', 'Romance']",177,English
3108,5072,Severance,2006-05-19,"['Horror', 'Comedy', 'Thriller']",169,English
3109,18191,Edmond,2005-08-31,"['Drama', 'Thriller']",50,English
3110,31007,Welcome to the Rileys,2010-10-29,['Drama'],139,English
3111,11546,Police Academy: Mission to Moscow,1994-06-09,"['Comedy', 'Crime']",178,English
3112,41894,Blood Done Sign My Name,2010-02-01,"['Drama', 'Crime']",5,English
3113,184374,Cinco de Mayo: La Batalla,2013-05-03,"['War', 'History', 'Drama']",14,Spanish
3114,268171,Elsa & Fred,2014-03-07,"['Comedy', 'Family', 'Romance']",31,English
3115,78149,"An Alan Smithee Film: Burn, Hollywood, Burn",1998-02-20,['Comedy'],9,English
3116,24663,The Open Road,2009-02-07,"['Comedy', 'Drama', 'Romance']",19,English
3117,39037,The Good Guy,2009-04-25,"['Comedy', 'Romance']",59,English
3118,22805,Motherhood,2009-01-21,"['Comedy', 'Drama']",44,English
3119,39055,Free Style,2008-12-24,"['Drama', 'Family']",4,English
3120,245846,Strangerland,2015-07-01,"['Drama', 'Thriller']",83,English
3121,25186,Janky Promoters,2009-10-16,['Comedy'],5,English
3122,15017,Blonde Ambition,2007-12-21,"['Comedy', 'Romance']",29,English
3123,12245,The Oxford Murders,2008-01-18,"['Crime', 'Mystery', 'Thriller']",188,English
3124,49787,The Reef,2010-05-15,"['Drama', 'Horror', 'Thriller']",130,English
3125,16358,Eulogy,2004-10-15,"['Comedy', 'Drama']",34,English
3126,7006,White Noise 2: The Light,2007-01-05,"['Thriller', 'Drama', 'Horror', 'Fantasy']",80,English
3127,66767,Beat the World,2011-06-10,"['Music', 'Drama']",16,English
3128,17622,Fifty Dead Men Walking,2008-09-10,"['Action', 'Thriller']",35,English
3129,283671,Jungle Shuffle,2014-08-07,"['Family', 'Animation', 'Adventure']",1,English
3130,18516,Adam Resurrected,2008-08-08,"['Drama', 'War']",22,English
3131,217708,Hross í oss,2013-08-30,"['Drama', 'Romance', 'Comedy']",26,Icelandic
3132,42057,Hai Marjawaan!,2010-05-07,"['Comedy', 'Romance']",9,English
3133,17577,The Devil's Tomb,2009-05-26,"['Action', 'Horror', 'Thriller', 'Science Fiction']",53,English
3134,14608,Partition,2007-02-02,"['Drama', 'Foreign', 'Romance']",6,English
3135,34417,Good Intentions,2010-03-09,['Comedy'],6,English
3136,15067,"좋은 놈, 나쁜 놈, 이상한 놈",2008-07-16,"['Action', 'Adventure', 'Comedy', 'Western']",193,Korean
3137,78383,Nurse 3-D,2013-09-28,"['Horror', 'Thriller']",119,English
3138,43090,Gunless,2010-04-30,"['Drama', 'Action', 'Comedy', 'Western']",27,English
3139,16614,Adventureland,2009-04-03,['Comedy'],737,English
3140,9700,The Lost City,2005-09-03,"['Drama', 'Romance']",24,English
3141,10471,Next Friday,2000-01-12,['Comedy'],135,English
3142,250066,American Heist,2014-09-11,['Action'],158,English
3143,667,You Only Live Twice,1967-06-12,"['Action', 'Thriller', 'Adventure']",531,English
3144,208869,Plastic,2014-04-30,"['Drama', 'Action', 'Comedy', 'Crime']",86,English
3145,86837,Amour,2012-07-01,"['Drama', 'Romance']",400,French
3146,10306,Poltergeist III,1988-06-10,"['Horror', 'Thriller']",123,English
3147,106845,Re-Kill,2015-10-16,"['Horror', 'Science Fiction']",34,English
3148,11576,"It's a Mad, Mad, Mad, Mad World",1963-11-07,"['Action', 'Adventure', 'Comedy', 'Crime']",140,English
3149,219,Volver,2006-03-16,"['Comedy', 'Drama', 'Romance']",406,Spanish
3150,11827,Heavy Metal,1981-08-07,"['Animation', 'Science Fiction']",148,English
3151,22820,Gentlemen Broncos,2009-09-30,"['Action', 'Comedy', 'Thriller']",51,English
3152,31174,Richard III,1995-12-29,"['Drama', 'War']",49,English
3153,244316,Into the Grizzly Maze,2015-02-27,"['Action', 'Horror', 'Thriller']",74,English
3154,37737,Kites,2010-05-21,"['Drama', 'Action', 'Romance']",40,English
3155,62215,Melancholia,2011-05-26,"['Drama', 'Science Fiction']",885,Danish
3156,66125,Red Dog,2011-08-04,"['Drama', 'Comedy', 'Family']",83,English
3157,132316,Jab Tak Hai Jaan,2012-11-13,"['Drama', 'Romance']",66,Hindi
3158,348,Alien,1979-05-25,"['Horror', 'Action', 'Thriller', 'Science Fiction']",4470,English
3159,30497,The Texas Chain Saw Massacre,1974-10-01,['Horror'],590,English
3160,27586,The Runaways,2010-03-19,"['Drama', 'Music']",254,English
3161,14811,Fiddler on the Roof,1971-11-03,"['Drama', 'Romance']",134,English
3162,660,Thunderball,1965-12-16,"['Adventure', 'Action', 'Thriller']",562,English
3163,68684,Detention,2011-03-16,"['Horror', 'Comedy', 'Science Fiction']",129,English
3164,40794,Mine vaganti,2010-02-12,"['Comedy', 'Drama', 'Romance']",118,Italian
3165,9400,Set It Off,1996-11-06,"['Drama', 'Action', 'Crime']",66,English
3166,16162,The Best Man,1999-10-22,"['Drama', 'Comedy']",38,English
3167,10585,Child's Play,1988-11-08,"['Horror', 'Thriller']",581,English
3168,2359,Sicko,2007-05-18,['Documentary'],235,English
3169,238636,The Purge: Anarchy,2014-07-17,"['Horror', 'Thriller']",1954,English
3170,10472,Down to You,2000-01-21,"['Comedy', 'Drama', 'Family', 'Romance']",70,English
3171,11282,Harold & Kumar Go to White Castle,2004-05-30,"['Comedy', 'Adventure']",693,English
3172,6521,The Contender,2000-10-13,"['Drama', 'Thriller']",60,English
3173,14181,Boiler Room,2000-02-18,"['Crime', 'Drama', 'Thriller']",201,English
3174,1621,Trading Places,1983-06-07,['Comedy'],738,English
3175,9656,Black Christmas,2006-12-25,"['Horror', 'Thriller']",119,English
3176,16428,Breakin' All the Rules,2004-05-14,"['Comedy', 'Romance']",21,English
3177,10705,Henry V,1989-10-05,"['War', 'Drama', 'History', 'Action', 'Romance']",71,English
3178,8272,The Savages,2007-01-19,['Drama'],110,English
3179,24621,Chasing Papi,2003-04-16,"['Comedy', 'Romance']",16,English
3180,1619,The Way of the Gun,2000-09-08,"['Action', 'Crime', 'Drama', 'Thriller']",100,English
3181,9685,Igby Goes Down,2002-09-13,"['Comedy', 'Drama']",95,English
3182,14425,PCU,1994-04-29,['Comedy'],41,English
3183,14624,The Ultimate Gift,2006-10-20,"['Romance', 'Drama', 'Family']",78,English
3184,10179,The Ice Pirates,1984-03-16,"['Action', 'Science Fiction', 'Comedy']",49,English
3185,15568,Gracie,2007-06-01,['Drama'],17,English
3186,14057,Trust the Man,2005-09-01,"['Comedy', 'Drama', 'Romance']",29,English
3187,12621,Hamlet 2,2008-01-21,"['Comedy', 'Music']",56,English
3188,1808,Velvet Goldmine,1998-10-23,"['Drama', 'Music']",116,English
3189,293670,곡성,2016-05-12,"['Horror', 'Mystery']",250,Korean
3190,67675,Glee: The Concert Movie,2011-08-11,"['Documentary', 'Music', 'Family']",79,English
3191,27329,สุริโยไท,2001-08-17,"['Drama', 'Foreign', 'History', 'War']",6,Thai
3192,29514,Due occhi diabolici,1990-01-25,"['Horror', 'Thriller']",35,English
3193,250349,Barbecue,2014-04-30,['Comedy'],214,French
3194,12454,All or Nothing,2002-05-17,"['Comedy', 'Drama']",33,English
3195,39806,Princess Kaiulani,2010-05-14,['Drama'],14,English
3196,15699,Opal Dream,2006-11-22,"['Drama', 'Family', 'Foreign']",7,English
3197,8883,Flammen & Citronen,2008-03-25,"['Crime', 'Drama', 'History', 'War']",68,Danish
3198,17926,Undiscovered,2005-08-26,"['Comedy', 'Romance']",12,English
3199,291081,Red Riding: In the Year of Our Lord 1974,2009-02-28,"['Thriller', 'Mystery', 'Crime', 'Drama']",54,English
3200,41248,La Fille du RER,2009-03-18,"['Drama', 'Romance']",10,French
3201,25968,Veronika Decides to Die,2009-05-16,"['Drama', 'Romance']",75,English
3202,9671,Crocodile Dundee,1986-09-26,"['Adventure', 'Comedy']",503,English
3203,52010,"Ultramarines: A Warhammer 40,000 Movie",2010-12-10,"['Animation', 'Science Fiction']",27,English
3204,11588,The I Inside,2004-01-15,"['Thriller', 'Mystery', 'Science Fiction']",62,English
3205,43418,Beneath Hill 60,2010-04-15,"['Drama', 'History', 'War']",40,English
3206,71157,Polisse,2011-10-06,['Drama'],285,French
3207,13483,Awake,2007-11-28,"['Thriller', 'Crime', 'Mystery']",395,English
3208,333355,Star Wars: Clone Wars (Volume 1),2005-03-21,"['Action', 'Adventure', 'Animation', 'Fantasy', 'Science Fiction']",27,English
3209,327833,Skin Trade,2014-11-07,"['Thriller', 'Action', 'Drama']",61,English
3210,1547,The Lost Boys,1987-07-31,"['Horror', 'Comedy']",538,English
3211,25196,Crazy Heart,2009-12-16,"['Drama', 'Music', 'Romance']",274,English
3212,16323,The Rose,1979-11-07,"['Drama', 'Music', 'Romance']",28,English
3213,175528,Baggage Claim,2013-09-27,['Comedy'],85,English
3214,8069,Barbarella,1968-10-10,['Science Fiction'],146,English
3215,71805,Håkon Håkonsen,1990-10-03,"['Adventure', 'Family']",14,English
3216,9451,Election,1999-04-23,['Comedy'],270,English
3217,16727,The Namesake,2006-09-02,['Drama'],50,English
3218,272693,The DUFF,2015-02-20,"['Romance', 'Comedy']",1322,English
3219,10696,Glitter,2001-09-21,"['Drama', 'Romance']",38,English
3220,150202,The Haunting in Connecticut 2: Ghosts of Georgia,2013-02-01,"['Horror', 'Drama', 'Thriller']",175,English
3221,19644,실미도,2003-12-24,"['Action', 'Drama', 'History']",28,Korean
3222,29963,Bright Star,2009-11-05,"['Drama', 'Romance']",107,English
3223,26022,My Name Is Khan,2010-02-12,"['Drama', 'Romance']",232,English
3224,152747,All Is Lost,2013-10-18,"['Action', 'Adventure', 'Drama']",671,English
3225,62676,Limbo,1999-06-04,"['Adventure', 'Drama', 'Thriller']",17,English
3226,20360,Namastey London,2007-03-27,"['Drama', 'Foreign', 'Romance']",29,English
3227,1116,The Wind That Shakes the Barley,2006-05-18,"['Drama', 'History', 'War']",154,English
3228,185008,Yeh Jawaani Hai Deewani,2013-05-31,['Romance'],79,Hindi
3229,11620,Quo Vadis,1951-11-08,"['Drama', 'History', 'Romance']",63,English
3230,14353,Repo! The Genetic Opera,2008-07-18,"['Horror', 'Comedy', 'Music', 'Science Fiction']",100,English
3231,11818,Kurtlar vadisi - Irak,2006-02-03,"['Adventure', 'Drama', 'Action']",7,Turkish
3232,680,Pulp Fiction,1994-10-08,"['Thriller', 'Crime']",8428,English
3233,11176,The Muppet Movie,1979-05-31,"['Adventure', 'Comedy', 'Family']",164,English
3234,242582,Nightcrawler,2014-10-23,"['Crime', 'Drama', 'Thriller']",3395,English
3235,11217,Club Dread,2004-02-27,"['Comedy', 'Horror']",107,English
3236,15121,The Sound of Music,1965-03-02,"['Drama', 'Family', 'Music', 'Romance']",941,English
3237,2619,Splash,1984-03-09,"['Comedy', 'Fantasy', 'Romance']",321,English
3238,773,Little Miss Sunshine,2006-07-26,"['Comedy', 'Drama']",1686,English
3239,235,Stand by Me,1986-08-22,"['Crime', 'Drama']",1522,English
3240,170,28 Days Later,2002-10-31,"['Horror', 'Thriller', 'Science Fiction']",1777,English
3241,14114,You Got Served,2004-01-30,['Drama'],75,English
3242,10734,Escape from Alcatraz,1979-06-22,"['Crime', 'Drama']",561,English
3243,37964,Brown Sugar,2002-10-05,"['Comedy', 'Romance']",31,English
